format=1 tracks=8 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 112.5
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Bubble Ghost"
BA   37   CR         3   TR  2   CH  2   NT  F#'         13/96
BA   37   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   37   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   37   CR         3   TR  7   CH 10   NT  C--          5/32
BA   37   CR     3+1/4   TR  1   CH  1   NT  B           13/96
BA   37   CR     3+1/4   TR  2   CH  2   NT  C'          13/96
BA   37   CR     3+1/2   TR  1   CH  1   NT  B'          13/96
BA   37   CR     3+1/2   TR  2   CH  2   NT  C''         13/96
BA   37   CR     3+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   37   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   37   CR     3+3/4   TR  1   CH  1   NT  B           13/96
BA   37   CR     3+3/4   TR  2   CH  2   NT  C'          13/96

BA   38   CR         0   TR  1   CH  1   NT  B           13/96
BA   38   CR         0   TR  2   CH  2   NT  C'          13/96
BA   38   CR         0   TR  5   CH  5   NT  C--         17/96
BA   38   CR         0   TR  6   CH  6   NT  C--         17/96
BA   38   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   38   CR         0   TR  7   CH 10   NT  C--          5/32
BA   38   CR       1/4   TR  1   CH  1   NT  B           13/96
BA   38   CR       1/4   TR  2   CH  2   NT  C'          13/96
BA   38   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA   38   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA   38   CR       1/2   TR  1   CH  1   NT  B'          13/96
BA   38   CR       1/2   TR  2   CH  2   NT  C''         13/96
BA   38   CR       1/2   TR  5   CH  5   NT  G--         17/96
BA   38   CR       1/2   TR  6   CH  6   NT  G--         17/96
BA   38   CR       1/2   TR  7   CH 10   NT  Bb--         5/32
BA   38   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   38   CR       3/4   TR  1   CH  1   NT  B           13/96
BA   38   CR       3/4   TR  2   CH  2   NT  C'          13/96
BA   38   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA   38   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA   38   CR         1   TR  1   CH  1   NT  F#'         13/96
BA   38   CR         1   TR  2   CH  2   NT  G'          13/96
BA   38   CR         1   TR  5   CH  5   NT  F--         95/96
BA   38   CR         1   TR  6   CH  6   NT  F--         95/96
BA   38   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   38   CR         1   TR  7   CH 10   NT  C--          5/32
BA   38   CR     1+1/4   TR  1   CH  1   NT  B           13/96
BA   38   CR     1+1/4   TR  2   CH  2   NT  C'          13/96
BA   38   CR     1+1/2   TR  1   CH  1   NT  B'          13/96
BA   38   CR     1+1/2   TR  2   CH  2   NT  C''         13/96
BA   38   CR     1+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   38   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   38   CR     1+3/4   TR  1   CH  1   NT  F'          13/96
BA   38   CR     1+3/4   TR  2   CH  2   NT  F#'         13/96
BA   38   CR         2   TR  1   CH  1   NT  B'          13/96
BA   38   CR         2   TR  2   CH  2   NT  C''         13/96
BA   38   CR         2   TR  7   CH 10   NT  C--          5/32
BA   38   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   38   CR     2+1/4   TR  1   CH  1   NT  B           13/96
BA   38   CR     2+1/4   TR  2   CH  2   NT  C'          13/96
BA   38   CR     2+1/4   TR  5   CH  5   NT  E--         17/96
BA   38   CR     2+1/4   TR  6   CH  6   NT  E--         17/96
BA   38   CR     2+1/2   TR  1   CH  1   NT  F#'         13/96
BA   38   CR     2+1/2   TR  2   CH  2   NT  G'          13/96
BA   38   CR     2+1/2   TR  5   CH  5   NT  Eb--        17/96
BA   38   CR     2+1/2   TR  6   CH  6   NT  Eb--        17/96
BA   38   CR     2+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   38   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   38   CR     2+3/4   TR  1   CH  1   NT  B'          13/96
BA   38   CR     2+3/4   TR  2   CH  2   NT  C''         13/96
BA   38   CR     2+3/4   TR  5   CH  5   NT  D--         17/96
BA   38   CR     2+3/4   TR  6   CH  6   NT  D--         17/96
BA   38   CR         3   TR  1   CH  1   NT  F'          13/96
BA   38   CR         3   TR  2   CH  2   NT  F#'         13/96
BA   38   CR         3   TR  5   CH  5   NT  C#--        17/96
BA   38   CR         3   TR  6   CH  6   NT  C#--        17/96
BA   38   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   38   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   38   CR         3   TR  7   CH 10   NT  C--          5/32
BA   38   CR     3+1/4   TR  1   CH  1   NT  B           13/96
BA   38   CR     3+1/4   TR  2   CH  2   NT  C'          13/96
BA   38   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA   38   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA   38   CR     3+1/2   TR  1   CH  1   NT  B'          13/96
BA   38   CR     3+1/2   TR  2   CH  2   NT  C''         13/96
BA   38   CR     3+1/2   TR  5   CH  5   NT  B---        17/96
BA   38   CR     3+1/2   TR  6   CH  6   NT  B---        17/96
BA   38   CR     3+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   38   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   38   CR     3+3/4   TR  1   CH  1   NT  B           13/96
BA   38   CR     3+3/4   TR  2   CH  2   NT  C'          13/96
BA   38   CR     3+3/4   TR  5   CH  5   NT  Bb---       17/96
BA   38   CR     3+3/4   TR  6   CH  6   NT  Bb---       17/96

BA   39   CR         0   TR  1   CH  1   NT  B           13/96
BA   39   CR         0   TR  2   CH  2   NT  C'          13/96
BA   39   CR         0   TR  5   CH  5   NT  C--         17/96
BA   39   CR         0   TR  6   CH  6   NT  C--         17/96
BA   39   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   39   CR         0   TR  7   CH 10   NT  C--          5/32
BA   39   CR       1/4   TR  1   CH  1   NT  B           13/96
BA   39   CR       1/4   TR  2   CH  2   NT  C'          13/96
BA   39   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA   39   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA   39   CR       1/2   TR  1   CH  1   NT  B'          13/96
BA   39   CR       1/2   TR  2   CH  2   NT  C''         13/96
BA   39   CR       1/2   TR  5   CH  5   NT  G--         17/96
BA   39   CR       1/2   TR  6   CH  6   NT  G--         17/96
BA   39   CR       1/2   TR  7   CH 10   NT  Bb--         5/32
BA   39   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   39   CR       3/4   TR  1   CH  1   NT  B           13/96
BA   39   CR       3/4   TR  2   CH  2   NT  C'          13/96
BA   39   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA   39   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA   39   CR         1   TR  1   CH  1   NT  F#'         13/96
BA   39   CR         1   TR  2   CH  2   NT  G'          13/96
BA   39   CR         1   TR  5   CH  5   NT  Bb---     2+59/96
BA   39   CR         1   TR  6   CH  6   NT  Bb---     2+59/96
BA   39   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   39   CR         1   TR  7   CH 10   NT  C--          5/32
BA   39   CR     1+1/4   TR  1   CH  1   NT  B           13/96
BA   39   CR     1+1/4   TR  2   CH  2   NT  C'          13/96
BA   39   CR     1+1/2   TR  1   CH  1   NT  B'          13/96
BA   39   CR     1+1/2   TR  2   CH  2   NT  C''         13/96
BA   39   CR     1+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   39   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   39   CR     1+3/4   TR  1   CH  1   NT  F'          13/96
BA   39   CR     1+3/4   TR  2   CH  2   NT  F#'         13/96
BA   39   CR         2   TR  1   CH  1   NT  B'          13/96
BA   39   CR         2   TR  2   CH  2   NT  C''         13/96
BA   39   CR         2   TR  7   CH 10   NT  C--          5/32
BA   39   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   39   CR     2+1/4   TR  1   CH  1   NT  B           13/96
BA   39   CR     2+1/4   TR  2   CH  2   NT  C'          13/96
BA   39   CR     2+1/2   TR  1   CH  1   NT  F#'         13/96
BA   39   CR     2+1/2   TR  2   CH  2   NT  G'          13/96
BA   39   CR     2+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   39   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   39   CR     2+3/4   TR  1   CH  1   NT  B'          13/96
BA   39   CR     2+3/4   TR  2   CH  2   NT  C''         13/96
BA   39   CR         3   TR  1   CH  1   NT  F'          13/96
BA   39   CR         3   TR  2   CH  2   NT  F#'         13/96
BA   39   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   39   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   39   CR         3   TR  7   CH 10   NT  C--          5/32
BA   39   CR     3+1/4   TR  1   CH  1   NT  B           13/96
BA   39   CR     3+1/4   TR  2   CH  2   NT  C'          13/96
BA   39   CR     3+1/2   TR  1   CH  1   NT  B'          13/96
BA   39   CR     3+1/2   TR  2   CH  2   NT  C''         13/96
BA   39   CR     3+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   39   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   39   CR     3+3/4   TR  1   CH  1   NT  B           13/96
BA   39   CR     3+3/4   TR  2   CH  2   NT  C'          13/96

BA   40   CR         0   TR  1   CH  1   NT  B           13/96
BA   40   CR         0   TR  2   CH  2   NT  C'          13/96
BA   40   CR         0   TR  5   CH  5   NT  G---        17/96
BA   40   CR         0   TR  6   CH  6   NT  G---        17/96
BA   40   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   40   CR         0   TR  7   CH 10   NT  C--          5/32
BA   40   CR       1/4   TR  1   CH  1   NT  B           13/96
BA   40   CR       1/4   TR  2   CH  2   NT  C'          13/96
BA   40   CR       1/4   TR  5   CH  5   NT  G---        17/96
BA   40   CR       1/4   TR  6   CH  6   NT  G---        17/96
BA   40   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   40   CR       1/2   TR  1   CH  1   NT  B'          13/96
BA   40   CR       1/2   TR  2   CH  2   NT  C''         13/96
BA   40   CR       1/2   TR  5   CH  5   NT  G--         17/96
BA   40   CR       1/2   TR  6   CH  6   NT  G--         17/96
BA   40   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   40   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   40   CR       3/4   TR  1   CH  1   NT  B           13/96
BA   40   CR       3/4   TR  2   CH  2   NT  C'          13/96
BA   40   CR       3/4   TR  5   CH  5   NT  G#---       17/96
BA   40   CR       3/4   TR  6   CH  6   NT  G#---       17/96
BA   40   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   40   CR         1   TR  1   CH  1   NT  F#'         13/96
BA   40   CR         1   TR  2   CH  2   NT  G'          13/96
BA   40   CR         1   TR  5   CH  5   NT  G#---       17/96
BA   40   CR         1   TR  6   CH  6   NT  G#---       17/96
BA   40   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   40   CR         1   TR  7   CH 10   NT  C--          5/32
BA   40   CR     1+1/4   TR  1   CH  1   NT  B           13/96
BA   40   CR     1+1/4   TR  2   CH  2   NT  C'          13/96
BA   40   CR     1+1/4   TR  5   CH  5   NT  G#--        17/96
BA   40   CR     1+1/4   TR  6   CH  6   NT  G#--        17/96
BA   40   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   40   CR     1+1/2   TR  1   CH  1   NT  B'          13/96
BA   40   CR     1+1/2   TR  2   CH  2   NT  C''         13/96
BA   40   CR     1+1/2   TR  5   CH  5   NT  A---        17/96
BA   40   CR     1+1/2   TR  6   CH  6   NT  A---        17/96
BA   40   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   40   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   40   CR     1+3/4   TR  1   CH  1   NT  F'          13/96
BA   40   CR     1+3/4   TR  2   CH  2   NT  F#'         13/96
BA   40   CR     1+3/4   TR  5   CH  5   NT  A---        17/96
BA   40   CR     1+3/4   TR  6   CH  6   NT  A---        17/96
BA   40   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   40   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   40   CR         2   TR  1   CH  1   NT  B'          13/96
BA   40   CR         2   TR  2   CH  2   NT  C''         13/96
BA   40   CR         2   TR  5   CH  5   NT  A--         17/96
BA   40   CR         2   TR  6   CH  6   NT  A--         17/96
BA   40   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   40   CR         2   TR  7   CH 10   NT  C--          5/32
BA   40   CR     2+1/4   TR  1   CH  1   NT  B           13/96
BA   40   CR     2+1/4   TR  2   CH  2   NT  C'          13/96
BA   40   CR     2+1/4   TR  5   CH  5   NT  Bb---       17/96
BA   40   CR     2+1/4   TR  6   CH  6   NT  Bb---       17/96
BA   40   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   40   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   40   CR     2+1/2   TR  1   CH  1   NT  F#'         13/96
BA   40   CR     2+1/2   TR  2   CH  2   NT  G'          13/96
BA   40   CR     2+1/2   TR  5   CH  5   NT  Bb---       17/96
BA   40   CR     2+1/2   TR  6   CH  6   NT  Bb---       17/96
BA   40   CR     2+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   40   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   40   CR     2+3/4   TR  1   CH  1   NT  B'          13/96
BA   40   CR     2+3/4   TR  2   CH  2   NT  C''         13/96
BA   40   CR     2+3/4   TR  5   CH  5   NT  Bb--        17/96
BA   40   CR     2+3/4   TR  6   CH  6   NT  Bb--        17/96
BA   40   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   40   CR     2+3/4   TR  7   CH 10   NT  D--          5/32
BA   40   CR         3   TR  1   CH  1   NT  F'          13/96
BA   40   CR         3   TR  2   CH  2   NT  F#'         13/96
BA   40   CR         3   TR  5   CH  5   NT  B---        17/96
BA   40   CR         3   TR  6   CH  6   NT  B---        17/96
BA   40   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   40   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   40   CR         3   TR  7   CH 10   NT  C--          5/32
BA   40   CR     3+1/4   TR  1   CH  1   NT  B           13/96
BA   40   CR     3+1/4   TR  2   CH  2   NT  C'          13/96
BA   40   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA   40   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA   40   CR     3+1/4   TR  7   CH 10   NT  Bb--         5/32
BA   40   CR     3+1/4   TR  7   CH 10   NT  D--          5/32
BA   40   CR     3+1/2   TR  1   CH  1   NT  B'          13/96
BA   40   CR     3+1/2   TR  2   CH  2   NT  C''         13/96
BA   40   CR     3+1/2   TR  5   CH  5   NT  C#--        17/96
BA   40   CR     3+1/2   TR  6   CH  6   NT  C#--        17/96
BA   40   CR     3+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   40   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   40   CR     3+3/4   TR  1   CH  1   NT  B           13/96
BA   40   CR     3+3/4   TR  2   CH  2   NT  C'          13/96
BA   40   CR     3+3/4   TR  5   CH  5   NT  D--         17/96
BA   40   CR     3+3/4   TR  6   CH  6   NT  D--         17/96
BA   40   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   40   CR     3+3/4   TR  7   CH 10   NT  D--          5/32

BA   41   CR         0   TR  1   CH  1   ST &B0 &65 &00
BA   41   CR         0   TR  1   CH  1   ST &B0 &64 &00
BA   41   CR         0   TR  1   CH  1   ST &B0 &06 &0C
BA   41   CR         0   TR  1   CH  1   ST &B0 &0A &40
BA   41   CR         0   TR  1   CH  1   Channel volume 127
BA   41   CR         0   TR  1   CH  1   ST &E0 &00 &40
BA   41   CR         0   TR  1   CH  1   Instrument 81
BA   41   CR         0   TR  2   CH  2   ST &B1 &65 &00
BA   41   CR         0   TR  2   CH  2   ST &B1 &64 &00
BA   41   CR         0   TR  2   CH  2   ST &B1 &06 &0C
BA   41   CR         0   TR  2   CH  2   ST &B1 &0A &40
BA   41   CR         0   TR  2   CH  2   Channel volume 127
BA   41   CR         0   TR  2   CH  2   ST &E1 &00 &40
BA   41   CR         0   TR  2   CH  2   Instrument 81
BA   41   CR         0   TR  3   CH  3   ST &B2 &65 &00
BA   41   CR         0   TR  3   CH  3   ST &B2 &64 &00
BA   41   CR         0   TR  3   CH  3   ST &B2 &06 &0C
BA   41   CR         0   TR  3   CH  3   ST &B2 &0A &40
BA   41   CR         0   TR  3   CH  3   Channel volume 127
BA   41   CR         0   TR  3   CH  3   ST &E2 &00 &40
BA   41   CR         0   TR  3   CH  3   Instrument 82
BA   41   CR         0   TR  4   CH  4   ST &B3 &65 &00
BA   41   CR         0   TR  4   CH  4   ST &B3 &64 &00
BA   41   CR         0   TR  4   CH  4   ST &B3 &06 &0C
BA   41   CR         0   TR  4   CH  4   ST &B3 &0A &40
BA   41   CR         0   TR  4   CH  4   Channel volume 127
BA   41   CR         0   TR  4   CH  4   ST &E3 &00 &40
BA   41   CR         0   TR  4   CH  4   Instrument 82
BA   41   CR         0   TR  5   CH  5   ST &B4 &65 &00
BA   41   CR         0   TR  5   CH  5   ST &B4 &64 &00
BA   41   CR         0   TR  5   CH  5   ST &B4 &06 &0C
BA   41   CR         0   TR  5   CH  5   ST &B4 &0A &40
BA   41   CR         0   TR  5   CH  5   Channel volume 127
BA   41   CR         0   TR  5   CH  5   ST &E4 &00 &40
BA   41   CR         0   TR  5   CH  5   Instrument 82
BA   41   CR         0   TR  6   CH  6   ST &B5 &65 &00
BA   41   CR         0   TR  6   CH  6   ST &B5 &64 &00
BA   41   CR         0   TR  6   CH  6   ST &B5 &06 &0C
BA   41   CR         0   TR  6   CH  6   ST &B5 &0A &40
BA   41   CR         0   TR  6   CH  6   Channel volume 58
BA   41   CR         0   TR  6   CH  6   ST &E5 &00 &40
BA   41   CR         0   TR  6   CH  6   Instrument 88
BA   41   CR         0   TR  7   CH 10   ST &B9 &65 &00
BA   41   CR         0   TR  7   CH 10   ST &B9 &64 &00
BA   41   CR         0   TR  7   CH 10   ST &B9 &06 &0C
BA   41   CR         0   TR  7   CH 10   ST &B9 &0A &40
BA   41   CR         0   TR  7   CH 10   Channel volume 106
BA   41   CR         0   TR  7   CH 10   ST &E9 &00 &40
BA   41   CR         0   TR  7   CH 10   Instrument 17
BA   41   CR      1/96   TR  1   CH  1   ST &B0 &65 &00
BA   41   CR      1/96   TR  1   CH  1   ST &B0 &64 &00
BA   41   CR      1/96   TR  1   CH  1   ST &B0 &06 &0C
BA   41   CR      1/96   TR  1   CH  1   ST &B0 &0A &40
BA   41   CR      1/96   TR  1   CH  1   Channel volume 127
BA   41   CR      1/96   TR  1   CH  1   ST &E0 &00 &40
BA   41   CR      1/96   TR  1   CH  1   Instrument 81
BA   41   CR      1/96   TR  1   CH  1   ST &B0 &65 &00
BA   41   CR      1/96   TR  1   CH  1   ST &B0 &64 &00
BA   41   CR      1/96   TR  1   CH  1   ST &B0 &06 &0C
BA   41   CR      1/96   TR  1   CH  1   ST &B0 &0A &40
BA   41   CR      1/96   TR  1   CH  1   Channel volume 127
